,0,1
146,100.42629751,38.57201117
146,100.42625055,38.57203176
146,100.42624367,38.57205187
146,100.42623148,38.57208062
146,100.42628142,38.57211862
146,100.42631302,38.57215112
146,100.42637952,38.5721975
146,100.4264307,38.57220689
146,100.4264657,38.57222648
146,100.42648809,38.57225338
146,100.4265327,38.57229859
146,100.42658611,38.57232797
146,100.42670496,38.57235083
146,100.42676867,38.57234863
146,100.42683039,38.57233786
146,100.42684815,38.57231477
146,100.42688221,38.57228718
146,100.42692632,38.57230666
146,100.42699059,38.57233305
146,100.42700348,38.57234004
146,100.42704374,38.57234956
146,100.4270856,38.57234762
146,100.42710342,38.57232738
146,100.42709187,38.57229606
147,100.42839352,38.57228622
147,100.42834005,38.572269
147,100.42831741,38.57227523
147,100.42830852,38.57228606
147,100.42837299,38.57232222
147,100.42842323,38.57232995
147,100.42849486,38.57234457
147,100.42853913,38.57235713
147,100.42856021,38.57234854
147,100.42855986,38.57233066
147,100.42854118,38.57230706
147,100.42843476,38.57229882
147,100.42839352,38.57228622
148,100.40807052,38.57222008
148,100.40805757,38.57219927
148,100.40802072,38.57221835
148,100.40797867,38.57224174
148,100.40776901,38.57238821
148,100.40750976,38.57254523
148,100.40758204,38.5726397
148,100.40760443,38.57266662
148,100.40786937,38.57250069
148,100.40789235,38.57248629
148,100.40808629,38.57235404
148,100.40809728,38.57234655
148,100.40814034,38.5723187
148,100.40812799,38.57230232
148,100.40812039,38.57228621
148,100.40807052,38.57222008
149,100.42317075,38.57195319
149,100.42314318,38.57193454
149,100.42313493,38.57197639
149,100.42313264,38.57204505
149,100.42306853,38.57211924
149,100.42299619,38.57220687
149,100.42286582,38.57230856
149,100.42287134,38.57234186
149,100.42292052,38.57237272
149,100.42297051,38.5723826
149,100.42295157,38.57240761
149,100.42299741,38.57245377
149,100.42308547,38.57248511
149,100.42312054,38.57247801
149,100.42317767,38.57241916
149,100.4232754,38.5723255
149,100.42335663,38.57223407
149,100.4232511,38.57214812
149,100.42324045,38.57213921
149,100.42321406,38.57211711
149,100.423218,38.57203985
149,100.42317075,38.57195319
150,100.42225059,38.57231277
150,100.42225636,38.57216191
150,100.42226191,38.57201662
150,100.4222566,38.57199343
150,100.4222925,38.57190528
150,100.42229807,38.57189044
150,100.42232481,38.57181909
150,100.42232368,38.57179131
150,100.42232244,38.57176097
150,100.4223051,38.57168205
150,100.42224798,38.57161792
150,100.42220876,38.57160627
150,100.42218324,38.57159869
150,100.42208015,38.57154369
150,100.42203307,38.57150893
150,100.42199758,38.57148273
150,100.4218958,38.57143249
150,100.4218411,38.57142934
150,100.42180207,38.57147023
150,100.42176042,38.57151364
150,100.42173094,38.57155785
150,100.42169928,38.57155347
150,100.42168962,38.57155645
150,100.42164997,38.5715779
150,100.42161053,38.57160984
150,100.42159449,38.57162674
150,100.42155089,38.57157243
150,100.42145364,38.57153643
150,100.42143361,38.57153668
150,100.42140123,38.57155709
150,100.4213519,38.57164206
150,100.4212794,38.57175305
150,100.42124517,38.57177205
150,100.42124399,38.57180496
150,100.4212591,38.57183194
150,100.42133481,38.57188393
150,100.42134711,38.57195385
150,100.4214178,38.57199733
150,100.42142547,38.57201725
150,100.42147469,38.57205002
150,100.42152877,38.57205175
150,100.42152933,38.57208034
150,100.42160117,38.57212094
150,100.42166126,38.57219193
150,100.42164484,38.57219248
150,100.42163655,38.57220268
150,100.42153426,38.57213682
150,100.42149585,38.57211345
150,100.42147281,38.57209944
150,100.42140358,38.57205261
150,100.42137717,38.57202195
150,100.42132013,38.57197736
150,100.42131449,38.57196731
150,100.4212913,38.57199149
150,100.42119176,38.57208672
150,100.42121705,38.57211378
150,100.42125788,38.57215237
150,100.42126744,38.57215873
150,100.42135632,38.57221791
150,100.42137911,38.57220333
150,100.42138949,38.57220911
150,100.42141594,38.57222386
150,100.4215002,38.57224762
150,100.42155347,38.57223935
150,100.42160809,38.57223773
150,100.42167428,38.57226934
150,100.42185835,38.57236625
150,100.42187069,38.5723726
150,100.42197244,38.57242492
150,100.42198564,38.57242942
150,100.42207514,38.5724599
150,100.42207868,38.57246332
150,100.42210733,38.57249097
150,100.42217343,38.57251781
150,100.42223803,38.57252087
150,100.42224349,38.57249875
150,100.42225059,38.57231277
151,100.40699762,38.57205468
151,100.4068929,38.57191579
151,100.40686304,38.57187897
151,100.4067782,38.5719186
151,100.40677207,38.57180981
151,100.40674179,38.57179511
151,100.40664325,38.57172384
151,100.40663446,38.57172888
151,100.40662095,38.57165676
151,100.4066045,38.57162691
151,100.40630027,38.5718205
151,100.40628728,38.57180747
151,100.40660863,38.57159924
151,100.40660165,38.57158325
151,100.40650476,38.57147192
151,100.40650296,38.57146303
151,100.40633943,38.57157653
151,100.40615913,38.57169361
151,100.40614312,38.571679
151,100.40615858,38.5716684
151,100.4063215,38.57156247
151,100.40649965,38.57144664
151,100.40649401,38.57141866
151,100.40640666,38.57131616
151,100.40621312,38.57144541
151,100.40608307,38.57153227
151,100.40599149,38.57158461
151,100.40596918,38.57159997
151,100.40583722,38.57146814
151,100.40580508,38.57143634
151,100.40575844,38.5713797
151,100.40572519,38.57135579
151,100.4056872,38.57136912
151,100.40557377,38.57125036
151,100.40548761,38.57131574
151,100.40542472,38.57133254
151,100.40545495,38.57131459
151,100.40546153,38.57128869
151,100.40556053,38.57122792
151,100.40569659,38.57112142
151,100.40576995,38.57106929
151,100.405836,38.57103156
151,100.40587684,38.57102392
151,100.40559626,38.57124377
151,100.4057,38.57134858
151,100.40599941,38.57113407
151,100.40615703,38.5710212
151,100.40613356,38.570994
151,100.40604051,38.57090002
151,100.40598244,38.57084137
151,100.40591673,38.57077673
151,100.40580651,38.57084244
151,100.40563235,38.57094106
151,100.40540235,38.57105583
151,100.40529875,38.57111428
151,100.40526284,38.57114092
151,100.40506129,38.57123629
151,100.40495482,38.57114701
151,100.40490716,38.57119405
151,100.40468276,38.5713637
151,100.40480329,38.57150749
151,100.40483041,38.57153984
151,100.40489748,38.57161575
151,100.40498252,38.571712
151,100.40506133,38.57178398
151,100.40515252,38.57186725
151,100.40517652,38.57185267
151,100.40520968,38.57184035
151,100.40526099,38.57182544
151,100.40528326,38.57183066
151,100.40531894,38.57183904
151,100.40534149,38.5719055
151,100.40535881,38.57197842
151,100.40536464,38.57200294
151,100.40546715,38.57212304
151,100.40582067,38.57189884
151,100.40583116,38.57190801
151,100.40575999,38.57195395
151,100.40547338,38.57213033
151,100.4055605,38.57223892
151,100.40555995,38.57225525
151,100.40564373,38.57223877
151,100.40578441,38.57216701
151,100.40597119,38.57203034
151,100.40598514,38.57204255
151,100.40596388,38.57205753
151,100.40564669,38.57226114
151,100.40555947,38.5722696
151,100.40555858,38.57229614
151,100.40567937,38.57241862
151,100.40581267,38.57256002
151,100.40589736,38.57269962
151,100.40590764,38.57271293
151,100.40602009,38.57276334
151,100.40603309,38.57277606
151,100.40609607,38.57273669
151,100.40618966,38.57267837
151,100.40632482,38.57260381
151,100.40681495,38.57233051
151,100.40697732,38.57224746
151,100.407044,38.57221336
151,100.4070829,38.57216438
151,100.40699762,38.57205468
152,100.42816216,38.57234879
152,100.42810886,38.57232513
152,100.42806635,38.57232605
152,100.42801874,38.57231377
152,100.4279366,38.57230476
152,100.42788165,38.5722897
152,100.42784862,38.57227723
152,100.42778516,38.57229231
152,100.42775571,38.57227693
152,100.42766481,38.57225333
152,100.4276271,38.57228096
152,100.42763677,38.57230944
152,100.42767715,38.57232468
152,100.4276955,38.5723316
152,100.42771406,38.57233066
152,100.42771719,38.57234672
152,100.42775,38.57237021
152,100.42780773,38.57240385
152,100.427984,38.57246741
152,100.42811015,38.57249724
152,100.42819588,38.57250366
152,100.42830823,38.57250975
152,100.42829819,38.57248299
152,100.42822459,38.57241669
152,100.42816352,38.57241741
152,100.4281829,38.57238429
152,100.42816216,38.57234879
153,100.41867095,38.57209414
153,100.41865897,38.57202517
153,100.41864132,38.57199249
153,100.41863213,38.57195733
153,100.41861481,38.57187937
153,100.41858785,38.57180533
153,100.41855657,38.57178152
153,100.41854347,38.57177155
153,100.41851964,38.57173276
153,100.41848287,38.57165407
153,100.41846346,38.5715933
153,100.41845828,38.57158695
153,100.41843401,38.57162803
153,100.41833025,38.57172367
153,100.41834555,38.57176066
153,100.41838209,38.57185889
153,100.41839204,38.57190167
153,100.41845113,38.57194242
153,100.41850229,38.57195038
153,100.41850831,38.57197891
153,100.41858811,38.57205373
153,100.41853942,38.57207863
153,100.41850938,38.57203324
153,100.41847217,38.57199365
153,100.41845006,38.57198105
153,100.41840983,38.57197295
153,100.41835649,38.57194643
153,100.41833858,38.57186943
153,100.41833056,38.57183235
153,100.41829473,38.57176986
153,100.41827547,38.57171718
153,100.4182528,38.57167599
153,100.41821167,38.57162215
153,100.41818721,38.5715824
153,100.41815448,38.57149271
153,100.41811097,38.5714103
153,100.41807983,38.57132616
153,100.41803705,38.57137387
153,100.417936,38.57151523
153,100.41785131,38.57165496
153,100.41774598,38.57176349
153,100.41776495,38.57178486
153,100.41782931,38.57181554
153,100.41786739,38.5718065
153,100.41784464,38.57185396
153,100.41788353,38.57188638
153,100.41792225,38.57191022
153,100.41795685,38.5719098
153,100.41795932,38.57194266
153,100.41795985,38.57196983
153,100.4179861,38.57200812
153,100.41805074,38.57205309
153,100.41808714,38.57205122
153,100.41809572,38.5721169
153,100.41814021,38.5721564
153,100.41819554,38.57219148
153,100.41821275,38.57223274
153,100.41824794,38.57226234
153,100.41829602,38.57229894
153,100.41834595,38.57233694
153,100.41837585,38.57237519
153,100.41842796,38.57243176
153,100.41849064,38.57246961
153,100.41853598,38.57254499
153,100.41860286,38.5726184
153,100.41863257,38.57264722
153,100.41874213,38.57256809
153,100.41881525,38.57248856
153,100.41880358,38.57235857
153,100.41878063,38.57230308
153,100.41871488,38.57224376
153,100.41869767,38.57221775
153,100.41867046,38.57214658
153,100.41867067,38.57212438
153,100.41867095,38.57209414
154,100.40923862,38.57247663
154,100.40952807,38.57231282
154,100.40960804,38.5722856
154,100.40970151,38.57222156
154,100.40972157,38.57221053
154,100.40981325,38.57216015
154,100.40996788,38.57205676
154,100.41007466,38.57202115
154,100.41017922,38.57196539
154,100.41020498,38.57196495
154,100.41026492,38.57194512
154,100.41018957,38.57188039
154,100.41012896,38.57181215
154,100.41008093,38.57183116
154,100.410027,38.57175749
154,100.41000268,38.57173494
154,100.41002393,38.57171473
154,100.40991429,38.57160844
154,100.40979478,38.57169462
154,100.40958359,38.57183453
154,100.40940048,38.57195306
154,100.40916251,38.57211369
154,100.40893181,38.57226301
154,100.40884318,38.57232192
154,100.40882503,38.57230103
154,100.40904969,38.57214579
154,100.40911781,38.57210222
154,100.40938746,38.57193474
154,100.4094782,38.57187489
154,100.40970048,38.57172826
154,100.40984579,38.57163447
154,100.40990707,38.57159491
154,100.40977352,38.57145154
154,100.40973135,38.57147303
154,100.40975509,38.57143518
154,100.40963751,38.57133891
154,100.40949882,38.57120139
154,100.40932807,38.57103948
154,100.40918051,38.57087138
154,100.40912133,38.57085328
154,100.40896463,38.57097491
154,100.40881126,38.57106477
154,100.40840361,38.57133279
154,100.40806898,38.57155034
154,100.40783509,38.57170966
154,100.40791861,38.57184433
154,100.40795284,38.57190262
154,100.4079604,38.57191311
154,100.40808408,38.57184426
154,100.40822567,38.57175115
154,100.40826093,38.57173492
154,100.4082118,38.57179365
154,100.40827591,38.57186823
154,100.40835939,38.57195777
154,100.40856445,38.57183971
154,100.40870331,38.57195482
154,100.40866892,38.57197604
154,100.40862083,38.57191454
154,100.40856376,38.57186498
154,100.40836712,38.57198146
154,100.40826885,38.57204843
154,100.40816975,38.57210494
154,100.40816316,38.57214077
154,100.4082506,38.5722341
154,100.40825087,38.57225164
154,100.40825424,38.57229875
154,100.40827686,38.57232735
154,100.40832167,38.57236241
154,100.40836156,38.57241294
154,100.40838324,38.57249705
154,100.40843339,38.57254649
154,100.40853713,38.57270535
154,100.40857609,38.572765
154,100.40857876,38.57277395
154,100.40873929,38.57272986
154,100.40884917,38.57268207
154,100.40906448,38.57259248
154,100.4091063,38.57255742
154,100.40924009,38.57249027
154,100.40923862,"38.57247663),(100.40861083 38.57166624"
154,100.40852442,38.57157803
154,100.4086034,38.57165811
154,100.40861083,38.57166624
155,100.41157291,38.57162137
155,100.41149281,38.57143787
155,100.41151772,38.57140754
155,100.41160281,38.57138077
155,100.41166165,38.57122276
155,100.41162122,38.57111171
155,100.4115754,38.57107296
155,100.41152121,38.57102712
155,100.4114424,38.57090938
155,100.41143376,38.57088095
155,100.41141514,38.57081962
155,100.41138858,38.57067265
155,100.41133804,38.57060319
155,100.41119152,38.57046911
155,100.41100704,38.57034978
155,100.41090201,38.57028813
155,100.41084496,38.57031499
155,100.41089754,38.57037015
155,100.41092518,38.57041748
155,100.41095058,38.57047437
155,100.41099522,38.5705215
155,100.41107497,38.57062541
155,100.41116552,38.57066054
155,100.41114404,38.57067987
155,100.41116671,38.57072154
155,100.41121067,38.57085829
155,100.41123185,38.57094765
155,100.41125202,38.57098553
155,100.4112627,38.57103498
155,100.41135433,38.57112539
155,100.4113599,38.57116155
155,100.41140805,38.57126393
155,100.41145155,38.57142684
155,100.411433,38.57142188
155,100.41139161,38.57141666
155,100.41133023,38.57150702
155,100.41128619,38.57149039
155,100.41124483,38.57148707
155,100.41130434,38.57142534
155,100.41136367,38.57135408
155,100.41135478,38.5712722
155,100.41129938,38.57117182
155,100.41116757,38.57095176
155,100.41110237,38.5708418
155,100.41105832,38.57076249
155,100.41097034,38.57062949
155,100.4108903,38.57057325
155,100.410665,38.57069513
155,100.41031035,38.57087816
155,100.41000375,38.57103438
155,100.40991413,38.57107226
155,100.40978729,38.57114529
155,100.40976313,38.5711655
155,100.40969394,38.57120319
155,100.40962156,38.57124263
155,100.40977616,38.571398
155,100.40978648,38.57140764
155,100.40993943,38.57155047
155,100.40995144,38.5715626
155,100.41019027,38.57146117
155,100.41032382,38.5713922
155,100.41073278,38.57119184
155,100.41083955,38.5711405
155,100.41091519,38.57111728
155,100.41045966,38.57135783
155,100.41008456,38.57155111
155,100.4099818,38.5715933
155,100.41013517,38.57174831
155,100.41015437,38.57176649
155,100.41032818,38.57193093
155,100.4103531,38.57195627
155,100.41041513,38.57201934
155,100.41055615,38.5721627
155,100.41058263,38.57218851
155,100.41073095,38.57233303
155,100.41085574,38.57245462
155,100.41086823,38.57246775
155,100.41099878,38.572605
155,100.41108883,38.57269968
155,100.41114696,38.57275334
155,100.41144055,38.57257955
155,100.41164755,38.57245702
155,100.41163075,38.57222715
155,100.41162019,38.57208269
155,100.41162091,38.57201444
155,100.41162274,38.57184099
155,100.41157291,38.57162137
156,100.4081629,38.57234862
156,100.40815214,38.57233436
156,100.40809065,38.57237999
156,100.40790726,38.57250327
156,100.40789068,38.57251372
156,100.4076195,38.57268473
156,100.40769489,38.57277538
156,100.40770736,38.5727959
156,100.40787356,38.57270578
156,100.40798598,38.57263592
156,100.40812073,38.57255218
156,100.40820939,38.57249106
156,100.40827267,38.57246918
156,100.40827175,38.57245027
156,100.40825012,38.5724
156,100.40820085,38.57236437
156,100.4081629,38.57234862
157,100.42343331,38.57224315
157,100.4233755,38.5722363
157,100.42331499,38.57230119
157,100.4232225,38.57241385
157,100.42310673,38.57251631
157,100.42315615,38.57255957
157,100.42320429,38.57259902
157,100.42326048,38.5726155
157,100.42332106,38.57254707
157,100.42342577,38.57243807
157,100.42356147,38.57227591
157,100.42354477,38.57226038
157,100.42343331,38.57224315
158,100.40462979,38.57137741
158,100.404544,38.57136843
158,100.40448628,38.57138921
158,100.40445939,38.57142163
158,100.40434549,38.57155896
158,100.40419546,38.57169624
158,100.40405199,38.57182751
158,100.40394287,38.57194105
158,100.40382584,38.57206283
158,100.40364909,38.57221558
158,100.40370638,38.57228925
158,100.4036707,38.57232781
158,100.40383235,38.57252226
158,100.40400854,38.57271462
158,100.40402474,38.57273317
158,100.40409645,38.57281526
158,100.40417676,38.57290719
158,100.40423053,38.57288
158,100.4046794,38.57263867
158,100.40515127,38.57236273
158,100.40536566,38.57225067
158,100.40521495,38.57205535
158,100.40520889,38.57204818
158,100.40504155,38.57185009
158,100.40503018,38.57183731
158,100.4048665,38.57165342
158,100.40484361,38.57160079
158,100.40473323,38.57148547
158,100.40462979,38.57137741
159,100.41383872,38.57265592
159,100.41386858,38.57259037
159,100.41377959,38.57261278
159,100.41371425,38.57262501
159,100.41361656,38.57259759
159,100.41357622,38.57252181
159,100.41358052,38.57249316
159,100.4136596,38.57256275
159,100.41372789,38.57257718
159,100.41388064,38.5725639
159,100.41412379,38.57233025
159,100.41418987,38.57223221
159,100.41415737,38.57218494
159,100.41398351,38.57223661
159,100.41379034,38.57229424
159,100.41369796,38.57228964
159,100.41362037,38.57229629
159,100.4135191,38.57233374
159,100.41349545,38.57236644
159,100.41337946,38.57239644
159,100.41329691,38.57239744
159,100.41326056,38.57240169
159,100.41334091,38.5725361
159,100.41344104,38.57269386
159,100.41345619,38.57271774
159,100.41354282,38.57280059
159,100.41364712,38.57279361
159,100.41383872,38.57265592
160,100.4299401,38.57220854
160,100.42986393,38.57213368
160,100.42979413,38.5721045
160,100.42974832,38.57209076
160,100.42961603,38.57212527
160,100.42958479,38.57211135
160,100.42950979,38.57209511
160,100.42943251,38.57205601
160,100.42940795,38.57201198
160,100.42938001,38.57198086
160,100.42916258,38.57185482
160,100.42905653,38.57183467
160,100.42896753,38.57175567
160,100.42889595,38.57173899
160,100.42881015,38.57171899
160,100.42873086,38.57172151
160,100.42866452,38.57172362
160,100.42857517,38.57171899
160,100.4284782,38.5716973
160,100.42843005,38.5716919
160,100.42827421,38.57167442
160,100.42824818,38.5716715
160,100.42811911,38.57168452
160,100.42807879,38.57167214
160,100.42798799,38.57168612
160,100.42792492,38.57162826
160,100.42772716,38.57157633
160,100.42750053,38.57153763
160,100.42738207,38.57153478
160,100.42779529,38.57179715
160,100.42780832,38.57180594
160,100.42795828,38.57190712
160,100.42799098,38.57192918
160,100.42807415,38.57198966
160,100.42821163,38.57212526
160,100.42827153,38.57211452
160,100.42834784,38.57210501
160,100.4283659,38.57208301
160,100.42842966,38.57200534
160,100.42846378,38.57198492
160,100.42855878,38.57192806
160,100.42858088,38.57191483
160,100.4286138,38.57192158
160,100.42883979,38.57211187
160,100.42886728,38.57212011
160,100.42897959,38.57220559
160,100.42898934,38.572213
160,100.42901939,38.5722584
160,100.42904069,38.57232249
160,100.42910915,38.57237599
160,100.42921884,38.5723961
160,100.42927638,38.57235822
160,100.42943176,38.57220188
160,100.42956867,38.57230889
160,100.42972336,38.57248575
160,100.4300338,38.57261637
160,100.42982391,38.57232007
160,100.4299401,38.57220854
161,100.42370251,38.57231566
161,100.42361607,38.57227381
161,100.42358993,38.57227482
161,100.4234777,38.57242314
161,100.42327882,38.57262195
161,100.42328675,38.57265426
161,100.42335319,38.57269826
161,100.42338909,38.57267113
161,100.4235632,38.57250981
161,100.42372301,38.57234663
161,100.42370251,38.57231566
162,100.41698975,38.57248123
162,100.41699674,38.57247544
162,100.41722633,38.57265382
162,100.41728224,38.57261115
162,100.41745806,38.57246341
162,100.41744783,38.57240633
162,100.41729014,38.57226095
162,100.41727345,38.5722458
162,100.41713621,38.57212125
162,100.41712525,38.57211252
162,100.41701408,38.57202405
162,100.41685286,38.57188444
162,100.41680753,38.571895
162,100.41643952,38.57226267
162,100.41642964,38.57227319
162,100.41657813,38.57239088
162,100.41669385,38.572486
162,100.41682955,38.57259399
162,100.41684209,38.5726141
162,100.41704118,38.57278091
162,100.41707436,38.57276978
162,100.4172106,38.57266582
162,100.41709892,38.57257509
162,100.41698975,38.57248123
163,100.40211821,38.57167551
163,100.40196975,38.57144134
163,100.40195535,38.57145009
163,100.40168696,38.57169927
163,100.40143309,38.5719454
163,100.40232139,38.57294434
163,100.40234747,38.57297406
163,100.40272119,38.57261494
163,100.40241133,38.57213674
163,100.40211821,38.57167551
164,100.43089549,38.57257427
164,100.43090326,38.57251842
164,100.43091842,38.57256702
164,100.43096307,38.57258041
164,100.43100032,38.57257856
164,100.43102706,38.572575
164,100.43106938,38.57256936
164,100.4312604,38.57253357
164,100.43141058,38.57249689
164,100.43148755,38.57243881
164,100.43145665,38.57240295
164,100.43139403,38.57237862
164,100.43128529,38.57235626
164,100.43124649,38.57236928
164,100.43123772,38.57236489
164,100.43115683,38.57232438
164,100.43102987,38.57227855
164,100.43101016,38.57226903
164,100.43090846,38.57224379
164,100.43081209,38.57221849
164,100.43081101,38.57229775
164,100.43079755,38.57229114
164,100.43075112,38.57236697
164,100.43071204,38.57245526
164,100.43060978,38.57258055
164,100.4306194,38.57261806
164,100.43065007,38.57264278
164,100.43068429,38.57266744
164,100.43074772,38.57264297
164,100.43083564,38.57260009
164,100.43089549,38.57257427
165,100.42062513,38.57236662
165,100.4208515,38.57220657
165,100.4208873,38.57217468
165,100.42076863,38.57206839
165,100.42062937,38.57196522
165,100.42048803,38.57206417
165,100.42047478,38.57207005
165,100.42044649,38.57203528
165,100.42041256,38.57199359
165,100.42035931,38.57194085
165,100.42034543,38.57193142
165,100.42029038,38.57189402
165,100.4202045,38.5718493
165,100.42010918,38.571819
165,100.42002352,38.57178572
165,100.41998698,38.57178044
165,100.41995805,38.57179128
165,100.41989478,38.57172341
165,100.4198349,38.57170411
165,100.41980931,38.57169966
165,100.41971121,38.57165128
165,100.41966806,38.57161843
165,100.41962249,38.57158562
165,100.41959912,38.57157065
165,100.41959096,38.57156209
165,100.41954704,38.57151599
165,100.41953949,38.57150135
165,100.41953189,38.57148662
165,100.41944571,38.57142665
165,100.41937921,38.57137979
165,100.41938102,38.57134831
165,100.41935227,38.57130671
165,100.41929819,38.571274
165,100.41925036,38.57124637
165,100.41923678,38.57123852
165,100.41918009,38.57119631
165,100.4191146,38.57115888
165,100.41904102,38.57106063
165,100.41900758,38.57104505
165,100.41900688,38.57103348
165,100.4189687,38.5710063
165,100.41893687,38.57099334
165,100.41890284,38.57099184
165,100.41887247,38.57099126
165,100.41883185,38.57096366
165,100.41879869,38.57094476
165,100.41874028,38.57093832
165,100.41868371,38.57093328
165,100.41862673,38.57095328
165,100.41858394,38.57100027
165,100.41857213,38.57104832
165,100.41859546,38.57107663
165,100.41863351,38.57111264
165,100.4186438,38.57112457
165,100.41865121,38.57113316
165,100.41866573,38.5711766
165,100.4186992,38.57121123
165,100.41873035,38.57122086
165,100.41867983,38.57124507
165,100.41865544,38.57125537
165,100.41864964,38.57133123
165,100.4186139,38.57136598
165,100.41861543,38.57139742
165,100.41862605,38.57142804
165,100.41866191,38.57144548
165,100.41867596,38.57146533
165,100.41873493,38.57149965
165,100.41876077,38.57151721
165,100.41877166,38.57156141
165,100.41879074,38.57160551
165,100.41883129,38.5716758
165,100.4188379,38.57168694
165,100.4188473,38.57170278
165,100.41891451,38.57178562
165,100.41895344,38.57182018
165,100.4189547,38.57188451
165,100.41897736,38.57192499
165,100.41899802,38.57195692
165,100.4190088,38.5719954
165,100.41905177,38.57204993
165,100.41907481,38.57206395
165,100.41908175,38.57207284
165,100.41911406,38.57211424
165,100.41915128,38.57215454
165,100.41918377,38.57218561
165,100.41921849,38.57221935
165,100.41923391,38.57223433
165,100.41931177,38.57230346
165,100.41936223,38.57232215
165,100.41942124,38.57231214
165,100.41943026,38.57230774
165,100.41944466,38.57231531
165,100.41952597,38.57235806
165,100.41952025,38.57239174
165,100.41961643,38.57246564
165,100.41971104,38.57252956
165,100.41972001,38.57256103
165,100.41972456,38.57259911
165,100.4197561,38.57262077
165,100.41976221,38.57263076
165,100.41978433,38.57266691
165,100.4199441,38.57276328
165,100.41999417,38.5728008
165,100.4200192,38.57280011
165,100.42032222,38.57258575
165,100.42062513,38.57236662
166,100.4274898,38.57255384
166,100.42740838,38.57254089
166,100.42732985,38.57254583
166,100.42723661,38.57257684
166,100.42713787,38.57258601
166,100.42720701,38.57261901
166,100.42732393,38.57263153
166,100.42738491,38.57263676
166,100.42748982,38.57268327
166,100.4275945,38.57271783
166,100.4275863,38.57268806
166,100.42753421,38.57261901
166,100.4274898,38.57255384
167,100.40114958,38.56862986
167,100.4010295,38.56842573
167,100.40090942,38.56822161
167,100.40080277,38.56812279
167,100.40072496,38.56810227
167,100.40065639,38.56808879
167,100.40058786,38.56783511
167,100.40025968,38.56734927
167,100.40020409,38.56730084
167,100.40004648,38.56739038
167,100.39997077,38.56724352
167,100.39991439,38.56715363
167,100.39979601,38.56699775
167,100.39973962,38.56690785
167,100.39961535,38.56676158
167,100.39942953,38.56651506
167,100.39444889,38.56739548
167,100.3944369,38.56741106
167,100.3939171,38.5680822
167,100.39347745,38.56865943
167,100.39345894,38.5687263
167,100.39341654,38.56873157
167,100.39316122,38.56903014
167,100.39279139,38.56945251
167,100.39273945,38.56951183
167,100.39257905,38.56969487
167,100.39247236,38.56982961
167,100.39218172,38.57018579
167,100.39214604,38.57022435
167,100.39223836,38.57028808
167,100.39216643,38.5703366
167,100.39210095,38.57040411
167,100.3919594,38.5706203
167,100.39175825,38.57089439
167,100.39160502,38.57113454
167,100.39170233,38.57114292
167,100.39187984,38.57121707
167,100.39208117,38.57126711
167,100.39222787,38.5713178
167,100.3925946,38.57144404
167,100.39296165,38.57158625
167,100.39314094,38.57167349
167,100.39324634,38.57170799
167,100.39329201,38.57171459
167,100.3936018,38.57172163
167,100.39370197,38.57172044
167,100.39380682,38.57172634
167,100.39400321,38.57175617
167,100.39418111,38.57177193
167,100.39430121,38.57178122
167,100.39480826,38.57131282
167,100.39486149,38.5712738
167,100.39490861,38.57133982
167,100.39505582,38.57129934
167,100.39512383,38.57128363
167,100.39517677,38.57127406
167,100.39534583,38.57118565
167,100.39556094,38.57132013
167,100.39513177,38.57175526
167,100.39514236,38.57176562
167,100.39522744,38.57184802
167,100.39529758,38.57194252
167,100.39536587,38.57194171
167,100.39556477,38.57202275
167,100.39599703,38.57161243
167,100.39657305,38.57196306
167,100.39713211,38.57143801
167,100.39760666,38.57096135
167,100.39719937,38.57062301
167,100.39710673,38.57054189
167,100.39715601,38.57051129
167,100.39758061,38.57088159
167,100.39763844,38.57092857
167,100.39784416,38.57077417
167,100.39791332,38.57081804
167,100.39806685,38.57071193
167,100.39821946,38.57055817
167,100.39833488,38.57044358
167,100.39842368,38.57032634
167,100.39856053,38.57014297
167,100.39872055,38.56998019
167,100.39880941,38.56986592
167,100.39905489,38.56957043
167,100.3990076,38.5695151
167,100.39887835,38.56939022
167,100.39882558,38.56933007
167,100.39867244,38.56918529
167,100.39865376,38.56917711
167,100.39856593,38.56908693
167,100.3984173,38.56893713
167,100.39832188,38.56880671
167,100.39829992,38.56880125
167,100.39826807,38.56875587
167,100.39831355,38.56873285
167,100.39851865,38.56897708
167,100.39876934,38.56922433
167,100.39907564,38.56952097
167,100.39912116,38.56952042
167,100.39939614,38.56914176
167,100.39969044,38.56882007
167,100.39996183,38.56852248
167,100.40001427,38.56856025
167,100.40010447,38.56870505
167,100.40023584,38.56886032
167,100.40004965,38.5689414
167,100.39993371,38.56906791
167,100.39980446,38.56921246
167,100.39972431,38.56930636
167,100.39934552,38.56973274
167,100.39900287,38.57014439
167,100.39877595,38.5704188
167,100.39854889,38.57068606
167,100.39850636,38.57074285
167,100.39848675,38.57076903
167,100.39833928,38.57091379
167,100.39797577,38.57118983
167,100.39753192,38.57155241
167,100.39794324,38.57188926
167,100.39839551,38.57219845
167,100.39890878,38.57259987
167,100.39903178,38.57268062
167,100.39886467,38.57283039
167,100.39961504,38.57301208
167,100.39982236,38.57305727
167,100.39991268,38.57301805
167,100.40029414,38.57257212
167,100.40051826,38.57231011
167,100.4008039,38.57201116
167,100.40080013,38.57197307
167,100.40095215,38.57182825
167,100.401392,38.57149767
167,100.4016074,38.57133421
167,100.40185916,38.57116675
